,Id,ActivityHour,Calories,Steps,TotalIntensity,AverageIntensity
15522,6775888955,4/17/2016 5:00:00 AM,77,0,0,0.0
15523,6775888955,4/17/2016 6:00:00 AM,77,0,0,0.0
15524,6775888955,4/17/2016 7:00:00 AM,77,0,0,0.0
15525,6775888955,4/17/2016 8:00:00 AM,276,2303,74,1.233333
15526,6775888955,4/17/2016 9:00:00 AM,104,194,8,0.133333
15527,6775888955,4/17/2016 10:00:00 AM,77,0,0,0.0
15528,6775888955,4/17/2016 11:00:00 AM,77,0,0,0.0
15529,6775888955,4/17/2016 12:00:00 PM,77,0,0,0.0
15530,6775888955,4/17/2016 1:00:00 PM,77,0,0,0.0
15531,6775888955,4/17/2016 2:00:00 PM,77,0,0,0.0
15532,6775888955,4/17/2016 3:00:00 PM,77,0,0,0.0
15533,6775888955,4/17/2016 4:00:00 PM,77,0,0,0.0
15534,6775888955,4/17/2016 5:00:00 PM,77,0,0,0.0
15535,6775888955,4/17/2016 6:00:00 PM,77,0,0,0.0
15536,6775888955,4/17/2016 7:00:00 PM,77,0,0,0.0
15537,6775888955,4/17/2016 8:00:00 PM,77,0,0,0.0
15538,6775888955,4/17/2016 9:00:00 PM,77,0,0,0.0
15539,6775888955,4/17/2016 10:00:00 PM,77,0,0,0.0
15540,6775888955,4/17/2016 11:00:00 PM,77,0,0,0.0
15541,6775888955,4/18/2016 12:00:00 AM,77,0,0,0.0
15542,6775888955,4/18/2016 1:00:00 AM,77,0,0,0.0
15543,6775888955,4/18/2016 2:00:00 AM,77,0,0,0.0
15544,6775888955,4/18/2016 3:00:00 AM,77,0,0,0.0
15545,6775888955,4/18/2016 4:00:00 AM,77,0,0,0.0
15546,6775888955,4/18/2016 5:00:00 AM,77,0,0,0.0
15547,6775888955,4/18/2016 6:00:00 AM,77,0,0,0.0
15548,6775888955,4/18/2016 7:00:00 AM,77,0,0,0.0
15549,6775888955,4/18/2016 8:00:00 AM,77,0,0,0.0
15550,6775888955,4/18/2016 9:00:00 AM,82,9,1,0.016667
15551,6775888955,4/18/2016 10:00:00 AM,115,311,10,0.166667
15552,6775888955,4/18/2016 11:00:00 AM,320,1369,81,1.35
15553,6775888955,4/18/2016 12:00:00 PM,299,2492,83,1.383333
15554,6775888955,4/18/2016 1:00:00 PM,263,1687,58,0.966667
15555,6775888955,4/18/2016 2:00:00 PM,252,1652,46,0.766667
15556,6775888955,4/18/2016 3:00:00 PM,163,774,19,0.316667
15557,6775888955,4/18/2016 4:00:00 PM,77,0,0,0.0
15558,6775888955,4/18/2016 5:00:00 PM,77,0,0,0.0
15559,6775888955,4/18/2016 6:00:00 PM,77,0,0,0.0
15560,6775888955,4/18/2016 7:00:00 PM,77,0,0,0.0
15561,6775888955,4/18/2016 8:00:00 PM,77,0,0,0.0
15562,6775888955,4/18/2016 9:00:00 PM,77,0,0,0.0
15563,6775888955,4/18/2016 10:00:00 PM,77,0,0,0.0
15564,6775888955,4/18/2016 11:00:00 PM,77,0,0,0.0
15565,6775888955,4/19/2016 12:00:00 AM,77,0,0,0.0
15566,6775888955,4/19/2016 1:00:00 AM,77,0,0,0.0
15567,6775888955,4/19/2016 2:00:00 AM,77,0,0,0.0
15568,6775888955,4/19/2016 3:00:00 AM,77,0,0,0.0
15569,6775888955,4/19/2016 4:00:00 AM,77,0,0,0.0
15570,6775888955,4/19/2016 5:00:00 AM,77,0,0,0.0
15571,6775888955,4/19/2016 6:00:00 AM,77,0,0,0.0
15572,6775888955,4/19/2016 7:00:00 AM,77,0,0,0.0
15573,6775888955,4/19/2016 8:00:00 AM,77,0,0,0.0
15574,6775888955,4/19/2016 9:00:00 AM,77,0,0,0.0
15575,6775888955,4/19/2016 10:00:00 AM,77,0,0,0.0
15576,6775888955,4/19/2016 11:00:00 AM,77,0,0,0.0
15577,6775888955,4/19/2016 12:00:00 PM,77,0,0,0.0
15578,6775888955,4/19/2016 1:00:00 PM,77,0,0,0.0
15579,6775888955,4/19/2016 2:00:00 PM,77,0,0,0.0
15580,6775888955,4/19/2016 3:00:00 PM,77,0,0,0.0
15581,6775888955,4/19/2016 4:00:00 PM,77,0,0,0.0
15582,6775888955,4/19/2016 5:00:00 PM,77,0,0,0.0
15583,6775888955,4/19/2016 6:00:00 PM,77,0,0,0.0
15584,6775888955,4/19/2016 7:00:00 PM,77,0,0,0.0
15585,6775888955,4/19/2016 8:00:00 PM,77,0,0,0.0
15586,6775888955,4/19/2016 9:00:00 PM,77,0,0,0.0
15587,6775888955,4/19/2016 10:00:00 PM,77,0,0,0.0
15588,6775888955,4/19/2016 11:00:00 PM,77,0,0,0.0
15589,6775888955,4/20/2016 12:00:00 AM,77,0,0,0.0
15590,6775888955,4/20/2016 1:00:00 AM,77,0,0,0.0
15591,6775888955,4/20/2016 2:00:00 AM,77,0,0,0.0
15592,6775888955,4/20/2016 3:00:00 AM,77,0,0,0.0
15593,6775888955,4/20/2016 4:00:00 AM,77,0,0,0.0
15594,6775888955,4/20/2016 5:00:00 AM,77,0,0,0.0
15595,6775888955,4/20/2016 6:00:00 AM,170,858,36,0.6
15596,6775888955,4/20/2016 7:00:00 AM,253,1012,65,1.083333
15597,6775888955,4/20/2016 8:00:00 AM,229,806,51,0.85
15598,6775888955,4/20/2016 9:00:00 AM,184,410,36,0.6
15599,6775888955,4/20/2016 10:00:00 AM,168,711,32,0.533333
15600,6775888955,4/20/2016 11:00:00 AM,327,1135,84,1.4
15601,6775888955,4/20/2016 12:00:00 PM,228,1008,46,0.766667
15602,6775888955,4/20/2016 1:00:00 PM,274,1334,70,1.166667
15603,6775888955,4/20/2016 2:00:00 PM,216,990,32,0.533333
15604,6775888955,4/20/2016 3:00:00 PM,232,392,46,0.766667
15605,6775888955,4/20/2016 4:00:00 PM,318,1707,91,1.516667
15606,6775888955,4/20/2016 5:00:00 PM,148,222,12,0.2
15607,6775888955,4/20/2016 6:00:00 PM,137,186,13,0.216667
15608,6775888955,4/20/2016 7:00:00 PM,77,0,0,0.0
15609,6775888955,4/20/2016 8:00:00 PM,77,0,0,0.0
15610,6775888955,4/20/2016 9:00:00 PM,77,0,0,0.0
15611,6775888955,4/20/2016 10:00:00 PM,77,0,0,0.0
15612,6775888955,4/20/2016 11:00:00 PM,77,0,0,0.0
15613,6775888955,4/21/2016 12:00:00 AM,77,0,0,0.0
15614,6775888955,4/21/2016 1:00:00 AM,77,0,0,0.0
15615,6775888955,4/21/2016 2:00:00 AM,77,0,0,0.0
15616,6775888955,4/21/2016 3:00:00 AM,77,0,0,0.0
15617,6775888955,4/21/2016 4:00:00 AM,77,0,0,0.0
15618,6775888955,4/21/2016 5:00:00 AM,77,0,0,0.0
15619,6775888955,4/21/2016 6:00:00 AM,77,0,0,0.0
15620,6775888955,4/21/2016 7:00:00 AM,77,0,0,0.0
15621,6775888955,4/21/2016 8:00:00 AM,77,0,0,0.0
15622,6775888955,4/21/2016 9:00:00 AM,77,0,0,0.0
15623,6775888955,4/21/2016 10:00:00 AM,77,0,0,0.0
15624,6775888955,4/21/2016 11:00:00 AM,77,0,0,0.0
15625,6775888955,4/21/2016 12:00:00 PM,77,0,0,0.0
15626,6775888955,4/21/2016 1:00:00 PM,77,0,0,0.0
15627,6775888955,4/21/2016 2:00:00 PM,77,0,0,0.0
15628,6775888955,4/21/2016 3:00:00 PM,77,0,0,0.0
15629,6775888955,4/21/2016 4:00:00 PM,77,0,0,0.0
15630,6775888955,4/21/2016 5:00:00 PM,77,0,0,0.0
15631,6775888955,4/21/2016 6:00:00 PM,77,0,0,0.0
15632,6775888955,4/21/2016 7:00:00 PM,77,0,0,0.0
15633,6775888955,4/21/2016 8:00:00 PM,77,0,0,0.0
15634,6775888955,4/21/2016 9:00:00 PM,77,0,0,0.0
15635,6775888955,4/21/2016 10:00:00 PM,77,0,0,0.0
15636,6775888955,4/21/2016 11:00:00 PM,77,0,0,0.0
15637,6775888955,4/22/2016 12:00:00 AM,77,0,0,0.0
15638,6775888955,4/22/2016 1:00:00 AM,77,0,0,0.0
15639,6775888955,4/22/2016 2:00:00 AM,77,0,0,0.0
15640,6775888955,4/22/2016 3:00:00 AM,77,0,0,0.0
15641,6775888955,4/22/2016 4:00:00 AM,77,0,0,0.0
15642,6775888955,4/22/2016 5:00:00 AM,77,0,0,0.0
15643,6775888955,4/22/2016 6:00:00 AM,77,0,0,0.0
15644,6775888955,4/22/2016 7:00:00 AM,86,43,2,0.033333
15645,6775888955,4/22/2016 8:00:00 AM,149,594,18,0.3
15646,6775888955,4/22/2016 9:00:00 AM,77,0,0,0.0
15647,6775888955,4/22/2016 10:00:00 AM,77,0,0,0.0
15648,6775888955,4/22/2016 11:00:00 AM,77,0,0,0.0
15649,6775888955,4/22/2016 12:00:00 PM,77,0,0,0.0
15650,6775888955,4/22/2016 1:00:00 PM,77,0,0,0.0
15651,6775888955,4/22/2016 2:00:00 PM,77,0,0,0.0
15652,6775888955,4/22/2016 3:00:00 PM,77,0,0,0.0
15653,6775888955,4/22/2016 4:00:00 PM,77,0,0,0.0
15654,6775888955,4/22/2016 5:00:00 PM,77,0,0,0.0
15655,6775888955,4/22/2016 6:00:00 PM,77,0,0,0.0
15656,6775888955,4/22/2016 7:00:00 PM,77,0,0,0.0
15657,6775888955,4/22/2016 8:00:00 PM,77,0,0,0.0
15658,6775888955,4/22/2016 9:00:00 PM,77,0,0,0.0
15659,6775888955,4/22/2016 10:00:00 PM,77,0,0,0.0
15660,6775888955,4/22/2016 11:00:00 PM,77,0,0,0.0
15661,6775888955,4/23/2016 12:00:00 AM,77,0,0,0.0
15662,6775888955,4/23/2016 1:00:00 AM,77,0,0,0.0
15663,6775888955,4/23/2016 2:00:00 AM,77,0,0,0.0
15664,6775888955,4/23/2016 3:00:00 AM,77,0,0,0.0
15665,6775888955,4/23/2016 4:00:00 AM,77,0,0,0.0
15666,6775888955,4/23/2016 5:00:00 AM,77,0,0,0.0
15667,6775888955,4/23/2016 6:00:00 AM,77,0,0,0.0
15668,6775888955,4/23/2016 7:00:00 AM,77,0,0,0.0
15669,6775888955,4/23/2016 8:00:00 AM,77,0,0,0.0
15670,6775888955,4/23/2016 9:00:00 AM,77,0,0,0.0
15671,6775888955,4/23/2016 10:00:00 AM,77,0,0,0.0
15672,6775888955,4/23/2016 11:00:00 AM,77,0,0,0.0
15673,6775888955,4/23/2016 12:00:00 PM,77,0,0,0.0
15674,6775888955,4/23/2016 1:00:00 PM,77,0,0,0.0
15675,6775888955,4/23/2016 2:00:00 PM,77,0,0,0.0
15676,6775888955,4/23/2016 3:00:00 PM,77,0,0,0.0
15677,6775888955,4/23/2016 4:00:00 PM,77,0,0,0.0
15678,6775888955,4/23/2016 5:00:00 PM,77,0,0,0.0
15679,6775888955,4/23/2016 6:00:00 PM,77,0,0,0.0
15680,6775888955,4/23/2016 7:00:00 PM,77,0,0,0.0
15681,6775888955,4/23/2016 8:00:00 PM,77,0,0,0.0
15682,6775888955,4/23/2016 9:00:00 PM,77,0,0,0.0
15683,6775888955,4/23/2016 10:00:00 PM,77,0,0,0.0
15684,6775888955,4/23/2016 11:00:00 PM,77,0,0,0.0
15685,6775888955,4/24/2016 12:00:00 AM,77,0,0,0.0
15686,6775888955,4/24/2016 1:00:00 AM,77,0,0,0.0
15687,6775888955,4/24/2016 2:00:00 AM,77,0,0,0.0
15688,6775888955,4/24/2016 3:00:00 AM,77,0,0,0.0
15689,6775888955,4/24/2016 4:00:00 AM,77,0,0,0.0
15690,6775888955,4/24/2016 5:00:00 AM,77,0,0,0.0
15691,6775888955,4/24/2016 6:00:00 AM,77,0,0,0.0
15692,6775888955,4/24/2016 7:00:00 AM,77,0,0,0.0
15693,6775888955,4/24/2016 8:00:00 AM,77,0,0,0.0
15694,6775888955,4/24/2016 9:00:00 AM,77,0,0,0.0
15695,6775888955,4/24/2016 10:00:00 AM,77,0,0,0.0
15696,6775888955,4/24/2016 11:00:00 AM,174,742,35,0.583333
15697,6775888955,4/24/2016 12:00:00 PM,77,0,0,0.0
15698,6775888955,4/24/2016 1:00:00 PM,77,0,0,0.0
15699,6775888955,4/24/2016 2:00:00 PM,77,0,0,0.0
15700,6775888955,4/24/2016 3:00:00 PM,77,0,0,0.0
15701,6775888955,4/24/2016 4:00:00 PM,77,0,0,0.0
15702,6775888955,4/24/2016 5:00:00 PM,77,0,0,0.0
15703,6775888955,4/24/2016 6:00:00 PM,191,1411,45,0.75
15704,6775888955,4/24/2016 7:00:00 PM,77,0,0,0.0
15705,6775888955,4/24/2016 8:00:00 PM,77,0,0,0.0
15706,6775888955,4/24/2016 9:00:00 PM,77,0,0,0.0
15707,6775888955,4/24/2016 10:00:00 PM,77,0,0,0.0
15708,6775888955,4/24/2016 11:00:00 PM,77,0,0,0.0
15709,6775888955,4/25/2016 12:00:00 AM,77,0,0,0.0
15710,6775888955,4/25/2016 1:00:00 AM,77,0,0,0.0
15711,6775888955,4/25/2016 2:00:00 AM,77,0,0,0.0
15712,6775888955,4/25/2016 3:00:00 AM,77,0,0,0.0
15713,6775888955,4/25/2016 4:00:00 AM,77,0,0,0.0
15714,6775888955,4/25/2016 5:00:00 AM,77,0,0,0.0
15715,6775888955,4/25/2016 6:00:00 AM,77,0,0,0.0
15716,6775888955,4/25/2016 7:00:00 AM,77,0,0,0.0
15717,6775888955,4/25/2016 8:00:00 AM,77,0,0,0.0
15718,6775888955,4/25/2016 9:00:00 AM,193,1272,48,0.8
15719,6775888955,4/25/2016 10:00:00 AM,191,719,32,0.533333
15720,6775888955,4/25/2016 11:00:00 AM,181,1008,29,0.483333
15721,6775888955,4/25/2016 12:00:00 PM,292,2719,77,1.283333
15722,6775888955,4/25/2016 1:00:00 PM,167,745,31,0.516667
15723,6775888955,4/25/2016 2:00:00 PM,77,0,0,0.0
15724,6775888955,4/25/2016 3:00:00 PM,77,0,0,0.0
15725,6775888955,4/25/2016 4:00:00 PM,77,0,0,0.0
15726,6775888955,4/25/2016 5:00:00 PM,77,0,0,0.0
15727,6775888955,4/25/2016 6:00:00 PM,77,0,0,0.0
15728,6775888955,4/25/2016 7:00:00 PM,77,0,0,0.0
15729,6775888955,4/25/2016 8:00:00 PM,77,0,0,0.0
15730,6775888955,4/25/2016 9:00:00 PM,77,0,0,0.0
15731,6775888955,4/25/2016 10:00:00 PM,77,0,0,0.0
15732,6775888955,4/25/2016 11:00:00 PM,77,0,0,0.0
15733,6775888955,4/26/2016 12:00:00 AM,77,0,0,0.0
15734,6775888955,4/26/2016 1:00:00 AM,77,0,0,0.0
15735,6775888955,4/26/2016 2:00:00 AM,77,0,0,0.0
15736,6775888955,4/26/2016 3:00:00 AM,77,0,0,0.0
15737,6775888955,4/26/2016 4:00:00 AM,77,0,0,0.0
15738,6775888955,4/26/2016 5:00:00 AM,273,2127,70,1.166667
15739,6775888955,4/26/2016 6:00:00 AM,322,3241,79,1.316667
15740,6775888955,4/26/2016 7:00:00 AM,77,0,0,0.0
15741,6775888955,4/26/2016 8:00:00 AM,227,755,31,0.516667
15742,6775888955,4/26/2016 9:00:00 AM,104,74,7,0.116667
15743,6775888955,4/26/2016 10:00:00 AM,77,0,0,0.0
15744,6775888955,4/26/2016 11:00:00 AM,77,0,0,0.0
15745,6775888955,4/26/2016 12:00:00 PM,78,0,0,0.0
15746,6775888955,4/26/2016 1:00:00 PM,77,0,0,0.0
15747,6775888955,4/26/2016 2:00:00 PM,77,0,0,0.0
15748,6775888955,4/26/2016 3:00:00 PM,77,0,0,0.0
15749,6775888955,4/26/2016 4:00:00 PM,77,0,0,0.0
15750,6775888955,4/26/2016 5:00:00 PM,77,0,0,0.0
15751,6775888955,4/26/2016 6:00:00 PM,126,281,19,0.316667
15752,6775888955,4/26/2016 7:00:00 PM,151,613,27,0.45
15753,6775888955,4/26/2016 8:00:00 PM,77,0,0,0.0
15754,6775888955,4/26/2016 9:00:00 PM,77,0,0,0.0
15755,6775888955,4/26/2016 10:00:00 PM,77,0,0,0.0
15756,6775888955,4/26/2016 11:00:00 PM,77,0,0,0.0
15757,6775888955,4/27/2016 12:00:00 AM,77,0,0,0.0
15758,6775888955,4/27/2016 1:00:00 AM,77,0,0,0.0
15759,6775888955,4/27/2016 2:00:00 AM,77,0,0,0.0
15760,6775888955,4/27/2016 3:00:00 AM,77,0,0,0.0
15761,6775888955,4/27/2016 4:00:00 AM,77,0,0,0.0
15762,6775888955,4/27/2016 5:00:00 AM,77,0,0,0.0
15763,6775888955,4/27/2016 6:00:00 AM,77,0,0,0.0
15764,6775888955,4/27/2016 7:00:00 AM,77,0,0,0.0
15765,6775888955,4/27/2016 8:00:00 AM,77,0,0,0.0
15766,6775888955,4/27/2016 9:00:00 AM,77,0,0,0.0
15767,6775888955,4/27/2016 10:00:00 AM,77,0,0,0.0
15768,6775888955,4/27/2016 11:00:00 AM,77,0,0,0.0
15769,6775888955,4/27/2016 12:00:00 PM,77,0,0,0.0
15770,6775888955,4/27/2016 1:00:00 PM,77,0,0,0.0
15771,6775888955,4/27/2016 2:00:00 PM,77,0,0,0.0
15772,6775888955,4/27/2016 3:00:00 PM,77,0,0,0.0
15773,6775888955,4/27/2016 4:00:00 PM,77,0,0,0.0
15774,6775888955,4/27/2016 5:00:00 PM,77,0,0,0.0
15775,6775888955,4/27/2016 6:00:00 PM,77,0,0,0.0
15776,6775888955,4/27/2016 7:00:00 PM,77,0,0,0.0
15777,6775888955,4/27/2016 8:00:00 PM,77,0,0,0.0
15778,6775888955,4/27/2016 9:00:00 PM,77,0,0,0.0
15779,6775888955,4/27/2016 10:00:00 PM,77,0,0,0.0
15780,6775888955,4/27/2016 11:00:00 PM,77,0,0,0.0
15781,6775888955,4/28/2016 12:00:00 AM,77,0,0,0.0
15782,6775888955,4/28/2016 1:00:00 AM,77,0,0,0.0
15783,6775888955,4/28/2016 2:00:00 AM,77,0,0,0.0
15784,6775888955,4/28/2016 3:00:00 AM,77,0,0,0.0
15785,6775888955,4/28/2016 4:00:00 AM,77,0,0,0.0
15786,6775888955,4/28/2016 5:00:00 AM,77,0,0,0.0
15787,6775888955,4/28/2016 6:00:00 AM,77,0,0,0.0
15788,6775888955,4/28/2016 7:00:00 AM,77,0,0,0.0
15789,6775888955,4/28/2016 8:00:00 AM,77,0,0,0.0
15790,6775888955,4/28/2016 9:00:00 AM,77,0,0,0.0
15791,6775888955,4/28/2016 10:00:00 AM,77,0,0,0.0
15792,6775888955,4/28/2016 11:00:00 AM,77,0,0,0.0
15793,6775888955,4/28/2016 12:00:00 PM,77,0,0,0.0
15794,6775888955,4/28/2016 1:00:00 PM,103,88,5,0.083333
15795,6775888955,4/28/2016 2:00:00 PM,203,615,42,0.7
15796,6775888955,4/28/2016 3:00:00 PM,77,0,0,0.0
15797,6775888955,4/28/2016 4:00:00 PM,77,0,0,0.0
15798,6775888955,4/28/2016 5:00:00 PM,77,0,0,0.0
15799,6775888955,4/28/2016 6:00:00 PM,77,0,0,0.0
15800,6775888955,4/28/2016 7:00:00 PM,77,0,0,0.0
15801,6775888955,4/28/2016 8:00:00 PM,77,0,0,0.0
15802,6775888955,4/28/2016 9:00:00 PM,77,0,0,0.0
15803,6775888955,4/28/2016 10:00:00 PM,77,0,0,0.0
15804,6775888955,4/28/2016 11:00:00 PM,77,0,0,0.0
15805,6775888955,4/29/2016 12:00:00 AM,77,0,0,0.0
15806,6775888955,4/29/2016 1:00:00 AM,77,0,0,0.0
15807,6775888955,4/29/2016 2:00:00 AM,77,0,0,0.0
15808,6775888955,4/29/2016 3:00:00 AM,77,0,0,0.0
15809,6775888955,4/29/2016 4:00:00 AM,77,0,0,0.0
15810,6775888955,4/29/2016 5:00:00 AM,77,0,0,0.0
15811,6775888955,4/29/2016 6:00:00 AM,77,0,0,0.0
15812,6775888955,4/29/2016 7:00:00 AM,77,0,0,0.0
15813,6775888955,4/29/2016 8:00:00 AM,77,0,0,0.0
15814,6775888955,4/29/2016 9:00:00 AM,77,0,0,0.0
15815,6775888955,4/29/2016 10:00:00 AM,77,0,0,0.0
15816,6775888955,4/29/2016 11:00:00 AM,77,0,0,0.0
15817,6775888955,4/29/2016 12:00:00 PM,77,0,0,0.0
15818,6775888955,4/29/2016 1:00:00 PM,77,0,0,0.0
15819,6775888955,4/29/2016 2:00:00 PM,77,0,0,0.0
15820,6775888955,4/29/2016 3:00:00 PM,77,0,0,0.0
15821,6775888955,4/29/2016 4:00:00 PM,77,0,0,0.0
15822,6775888955,4/29/2016 5:00:00 PM,77,0,0,0.0
15823,6775888955,4/29/2016 6:00:00 PM,77,0,0,0.0
15824,6775888955,4/29/2016 7:00:00 PM,77,0,0,0.0
15825,6775888955,4/29/2016 8:00:00 PM,77,0,0,0.0
15826,6775888955,4/29/2016 9:00:00 PM,77,0,0,0.0
15827,6775888955,4/29/2016 10:00:00 PM,77,0,0,0.0
15828,6775888955,4/29/2016 11:00:00 PM,77,0,0,0.0
15829,6775888955,4/30/2016 12:00:00 AM,77,0,0,0.0
15830,6775888955,4/30/2016 1:00:00 AM,77,0,0,0.0
15831,6775888955,4/30/2016 2:00:00 AM,77,0,0,0.0
15832,6775888955,4/30/2016 3:00:00 AM,77,0,0,0.0
15833,6775888955,4/30/2016 4:00:00 AM,77,0,0,0.0
15834,6775888955,4/30/2016 5:00:00 AM,77,0,0,0.0
15835,6775888955,4/30/2016 6:00:00 AM,77,0,0,0.0
15836,6775888955,4/30/2016 7:00:00 AM,77,0,0,0.0
15837,6775888955,4/30/2016 8:00:00 AM,77,0,0,0.0
15838,6775888955,4/30/2016 9:00:00 AM,77,0,0,0.0
15839,6775888955,4/30/2016 10:00:00 AM,77,0,0,0.0
15840,6775888955,4/30/2016 11:00:00 AM,77,0,0,0.0
15841,6775888955,4/30/2016 12:00:00 PM,77,0,0,0.0
15842,6775888955,4/30/2016 1:00:00 PM,77,0,0,0.0
15843,6775888955,4/30/2016 2:00:00 PM,77,0,0,0.0
15844,6775888955,4/30/2016 3:00:00 PM,77,0,0,0.0
15845,6775888955,4/30/2016 4:00:00 PM,77,0,0,0.0
15846,6775888955,4/30/2016 5:00:00 PM,77,0,0,0.0
15847,6775888955,4/30/2016 6:00:00 PM,77,0,0,0.0
15848,6775888955,4/30/2016 7:00:00 PM,214,715,42,0.7
15849,6775888955,4/30/2016 8:00:00 PM,98,5,1,0.016667
15850,6775888955,4/30/2016 9:00:00 PM,187,828,22,0.366667
15851,6775888955,4/30/2016 10:00:00 PM,151,270,20,0.333333
15852,6775888955,4/30/2016 11:00:00 PM,173,685,26,0.433333
15853,6775888955,5/1/2016 12:00:00 AM,158,422,29,0.483333
15854,6775888955,5/1/2016 1:00:00 AM,77,0,0,0.0
15855,6775888955,5/1/2016 2:00:00 AM,77,0,0,0.0
15856,6775888955,5/1/2016 3:00:00 AM,77,0,0,0.0
15857,6775888955,5/1/2016 4:00:00 AM,77,0,0,0.0
15858,6775888955,5/1/2016 5:00:00 AM,77,0,0,0.0
15859,6775888955,5/1/2016 6:00:00 AM,77,0,0,0.0
15860,6775888955,5/1/2016 7:00:00 AM,77,0,0,0.0
15861,6775888955,5/1/2016 8:00:00 AM,77,0,0,0.0
15862,6775888955,5/1/2016 9:00:00 AM,77,0,0,0.0
15863,6775888955,5/1/2016 10:00:00 AM,77,0,0,0.0
15864,6775888955,5/1/2016 11:00:00 AM,77,0,0,0.0
15865,6775888955,5/1/2016 12:00:00 PM,182,550,20,0.333333
15866,6775888955,5/1/2016 1:00:00 PM,163,305,33,0.55
15867,6775888955,5/1/2016 2:00:00 PM,77,0,0,0.0
15868,6775888955,5/1/2016 3:00:00 PM,77,0,0,0.0
15869,6775888955,5/1/2016 4:00:00 PM,135,208,11,0.183333
15870,6775888955,5/1/2016 5:00:00 PM,224,1002,52,0.866667
15871,6775888955,5/1/2016 6:00:00 PM,77,0,0,0.0
15872,6775888955,5/1/2016 7:00:00 PM,77,0,0,0.0
15873,6775888955,5/1/2016 8:00:00 PM,77,0,0,0.0
15874,6775888955,5/1/2016 9:00:00 PM,77,0,0,0.0
15875,6775888955,5/1/2016 10:00:00 PM,77,0,0,0.0
15876,6775888955,5/1/2016 11:00:00 PM,77,0,0,0.0
15877,6775888955,5/2/2016 12:00:00 AM,77,0,0,0.0
15878,6775888955,5/2/2016 1:00:00 AM,77,0,0,0.0
15879,6775888955,5/2/2016 2:00:00 AM,77,0,0,0.0
15880,6775888955,5/2/2016 3:00:00 AM,77,0,0,0.0
15881,6775888955,5/2/2016 4:00:00 AM,77,0,0,0.0
15882,6775888955,5/2/2016 5:00:00 AM,77,0,0,0.0
15883,6775888955,5/2/2016 6:00:00 AM,77,0,0,0.0
15884,6775888955,5/2/2016 7:00:00 AM,77,0,0,0.0
15885,6775888955,5/2/2016 8:00:00 AM,77,0,0,0.0
15886,6775888955,5/2/2016 9:00:00 AM,77,0,0,0.0
15887,6775888955,5/2/2016 10:00:00 AM,77,0,0,0.0
15888,6775888955,5/2/2016 11:00:00 AM,77,0,0,0.0
15889,6775888955,5/2/2016 12:00:00 PM,77,0,0,0.0
15890,6775888955,5/2/2016 1:00:00 PM,77,0,0,0.0
15891,6775888955,5/2/2016 2:00:00 PM,77,0,0,0.0
15892,6775888955,5/2/2016 3:00:00 PM,77,0,0,0.0
15893,6775888955,5/2/2016 4:00:00 PM,77,0,0,0.0
15894,6775888955,5/2/2016 5:00:00 PM,77,0,0,0.0
15895,6775888955,5/2/2016 6:00:00 PM,77,0,0,0.0
15896,6775888955,5/2/2016 7:00:00 PM,77,0,0,0.0
15897,6775888955,5/2/2016 8:00:00 PM,77,0,0,0.0
15898,6775888955,5/2/2016 9:00:00 PM,77,0,0,0.0
15899,6775888955,5/2/2016 10:00:00 PM,77,0,0,0.0
15900,6775888955,5/2/2016 11:00:00 PM,77,0,0,0.0
15901,6775888955,5/3/2016 12:00:00 AM,77,0,0,0.0
15902,6775888955,5/3/2016 1:00:00 AM,77,0,0,0.0
15903,6775888955,5/3/2016 2:00:00 AM,77,0,0,0.0
15904,6775888955,5/3/2016 3:00:00 AM,77,0,0,0.0
15905,6775888955,5/3/2016 4:00:00 AM,77,0,0,0.0
15906,6775888955,5/3/2016 5:00:00 AM,77,0,0,0.0
15907,6775888955,5/3/2016 6:00:00 AM,77,0,0,0.0
15908,6775888955,5/3/2016 7:00:00 AM,77,0,0,0.0
15909,6775888955,5/3/2016 8:00:00 AM,77,0,0,0.0
15910,6775888955,5/3/2016 9:00:00 AM,77,0,0,0.0
15911,6775888955,5/3/2016 10:00:00 AM,77,0,0,0.0
15912,6775888955,5/3/2016 11:00:00 AM,77,0,0,0.0
15913,6775888955,5/3/2016 12:00:00 PM,77,0,0,0.0
15914,6775888955,5/3/2016 1:00:00 PM,77,0,0,0.0
15915,6775888955,5/3/2016 2:00:00 PM,77,0,0,0.0
15916,6775888955,5/3/2016 3:00:00 PM,77,0,0,0.0
15917,6775888955,5/3/2016 4:00:00 PM,77,0,0,0.0
15918,6775888955,5/3/2016 5:00:00 PM,77,0,0,0.0
15919,6775888955,5/3/2016 6:00:00 PM,77,0,0,0.0
15920,6775888955,5/3/2016 7:00:00 PM,77,0,0,0.0
15921,6775888955,5/3/2016 8:00:00 PM,77,0,0,0.0
15922,6775888955,5/3/2016 9:00:00 PM,77,0,0,0.0
15923,6775888955,5/3/2016 10:00:00 PM,79,9,1,0.016667
15924,6775888955,5/3/2016 11:00:00 PM,77,0,0,0.0
15925,6775888955,5/4/2016 12:00:00 AM,77,0,0,0.0
15926,6775888955,5/4/2016 1:00:00 AM,77,0,0,0.0
15927,6775888955,5/4/2016 2:00:00 AM,77,0,0,0.0
15928,6775888955,5/4/2016 3:00:00 AM,77,0,0,0.0
15929,6775888955,5/4/2016 4:00:00 AM,77,0,0,0.0
15930,6775888955,5/4/2016 5:00:00 AM,77,0,0,0.0
